pk_order_no,pk_order_item_no,order_type,order_type_gen_descr,order_category,sales_org,distr_channel,sold_to_party,ship_to_party,payer,material_no,storage_location,delivery_plant_code,order_doc_date,order_doc_time,order_doc_datetime,item_create_date,item_create_time,item_create_datetime,item_update_date,initial_req_del_date,cust_req_del_date,sys_cfm_del_date,cfm_material_avail_date,cfm_goods_issue_date,tgt_material_avail_date,tgt_goods_issue_date,tgt_del_date,planned_material_avail_date,planned_goods_issue_date,planned_del_date,downgrade_date,downgrade_time,pricing_date,overall_item_status,item_del_status,item_related_bill_status,overall_item_delivery_status,item_packing_status,item_goods_mvmt_status,item_del_related_bill_status,item_reject_status,item_type,item_category,sales_distr,document_currency,local_currency,product_attribute,material_entered,order_material_descr,cust_material_no,target_quantity,material_sold_sales_unit,base_unit_meas,cond_ref_unit_meas,parent_doc_no,parent_doc_item_no,price_list,price_group,cust_pricing_group,cond_pricing_unit,pricing_cond_subtotal_1,pricing_cond_subtotal_2,pricing_cond_subtotal_3,pricing_cond_subtotal_4,pricing_cond_subtotal_5,pricing_cond_subtotal_6,reject_reason,cust_po_item_no,shipping_point,del_route,wbs_element,incoterm,incoterm2,payment_term,cust_vendor_contact,item_create_by,is_bill_block_order_item,del_block_schedule_line,del_block_order,exchange_rate,net_value,net_price,item_qty,item_del_qty,item_bill_qty,item_goods_issue_qty,daily_exchange_rate,net_value_lc,net_value_gc,is_open_order,open_del_qty,order_qty_wo_del,open_order_qty,goods_issued_value,order_value_wo_del,order_value_wo_del_lc,order_value_wo_del_gc,billing_value,open_order_value,open_order_value_lc,open_order_value_gc,backorder_value_tgid,backorder_value_tgid_lc,backorder_value_tgid_gc,backorder_value_tmad,backorder_value_tmad_lc,backorder_value_tmad_gc,open_order_val_credit_blocked,open_order_val_credit_blocked_lc,open_order_val_credit_blocked_gc,open_order_val_del_header_blocked,open_order_val_del_header_blocked_lc,open_order_val_del_header_blocked_gc,open_order_val_del_item_blocked,open_order_val_del_item_blocked_lc,open_order_val_del_item_blocked_gc,open_order_val_bill_blocked,open_order_val_bill_blocked_lc,open_order_val_bill_blocked_gc,open_order_val_blocked,open_order_val_blocked_lc,open_order_val_blocked_gc,open_order_val_unblocked,open_order_val_unblocked_lc,open_order_val_unblocked_gc,backorder_value_unblocked,backorder_value_unblocked_lc,backorder_value_unblocked_gc,open_order_block_ind,open_order_del_block_header_ind,open_order_del_block_item_ind,open_order_bill_block_ind,is_backorder,distr_channel_pl,etl_load_time,erdat_pmonth
2001176765,000380,ZSO,Standard,C,CN20,G1,0118004312,0118403470,0118004312,0986T11254HDU,,66A1,20231220,133124,2023-12-20 13:31:24,20231220,133141,2023-12-20 13:31:41,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11254,前刹车片,BR-BO-BDTSCP|84,0,SET,SET,SET,,000000,,O4,QC,1,240.12,240.12,240.12,0.00,0.00,0.00,,000380,66A1,FOSRN4,00000000,DAP,Delivered At Place,R259,465897341,EDI/API,,"""""",,1.00000,240.12,120.06,2.00,2.00,0.00,0.00,-7.82310,240.12,30.69,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,240.12,240.12,30.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.12,30.69,240.12,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176687,000560,ZSO,Standard,C,CN20,G1,0118006129,0118404598,0118006129,0986AF4260BXF,,66A1,20231219,154734,2023-12-19 15:47:34,20231219,154734,2023-12-19 15:47:34,00000000,20231219,20231219,20231225,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231225,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AF4260,活性炭空调滤清器,,0,EA,EA,EA,,000000,,G5,B5,1,246.88,246.88,246.88,0.00,0.00,0.00,,000560,66A1,TAORN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,246.88,30.86,8.00,8.00,0.00,0.00,-7.78930,246.88,31.69,Y,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,246.88,246.88,31.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.88,31.69,246.88,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176764,000100,ZSO,Standard,C,CN20,G1,0118004312,0118403452,0118004312,3397016226BXF,,66A1,20231220,133134,2023-12-20 13:31:34,20231220,133134,2023-12-20 13:31:34,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,3397016226,雨刮片,WP-BOSCH-SPEC|6,0,EA,EA,EA,,000000,,O4,QC,1,358.70,358.70,358.70,0.00,0.00,0.00,,000100,66A1,CSXRN4,00000000,DAP,Delivered At Place,R259,465898594,EDI/API,,"""""",,1.00000,358.70,35.87,10.00,10.00,0.00,0.00,-7.82310,358.70,45.85,Y,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,358.70,358.70,45.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.70,45.85,358.70,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176605,000020,ZSO,Standard,C,CN20,G1,0118000675,0118400704,0118000675,025800630581W,,66A1,20231219,112021,2023-12-19 11:20:21,20231219,112021,2023-12-19 11:20:21,20231220,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20240322,20240326,20240327,00000000,,20231219,B,B,,B,,,,A,,ZSO,KAM1,CNY,CNY,X,0258006305,氧传感器,,0,EA,EA,EA,,000000,,V1,VV,1,79800.00,79800.00,79800.00,0.00,0.00,0.00,,000020,66A1,SHARN3,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,79800.00,114.00,700.00,641.00,0.00,0.00,-7.78930,79800.00,10244.82,Y,641.00,59.00,700.00,0.00,6726.00,6726.00,863.49,0.00,79800.00,79800.00,10244.82,0.00,0.00,0.00,6726.00,6726.00,863.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79800.00,10244.82,79800.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176755,000190,ZSO,Standard,C,CN20,G1,0118004312,0118403466,0118004312,0986T11219HDU,,66A1,20231220,133113,2023-12-20 13:31:13,20231220,133113,2023-12-20 13:31:13,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11219,前刹车片,BR-BO-BDTSCP|89,0,SET,SET,SET,,000000,,O4,QC,1,218.00,218.00,218.00,0.00,0.00,0.00,,000190,66A1,SJZRN4,00000000,DAP,Delivered At Place,R259,465897409,EDI/API,,"""""",,1.00000,218.00,109.00,2.00,2.00,0.00,0.00,-7.82310,218.00,27.87,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,218.00,218.00,27.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.00,27.87,218.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176769,000060,ZSO,Standard,C,CN20,G1,0118004312,0118403469,0118004312,3397016336HTD,,66A1,20231220,133135,2023-12-20 13:31:35,20231220,133135,2023-12-20 13:31:35,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,3397016336,雨刮片,WP-BOSCH-SPEC|20,0,EA,EA,EA,,000000,,O4,QC,1,222.50,222.50,222.50,0.00,0.00,0.00,,000060,66A1,TAORN4,00000000,DAP,Delivered At Place,R259,465897449,EDI/API,,"""""",,1.00000,222.50,22.25,10.00,10.00,0.00,0.00,-7.82310,222.50,28.44,Y,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,222.50,222.50,28.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.50,28.44,222.50,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176757,000220,ZSO,Standard,C,CN20,G1,0118004312,0118403458,0118004312,0986T11080HDU,,66A1,20231220,133117,2023-12-20 13:31:17,20231220,133126,2023-12-20 13:31:26,00000000,20231220,20231220,20231229,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231229,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11080,前刹车片,BR-BO-BDTSCP|22,0,SET,SET,SET,,000000,,O4,QC,1,196.96,196.96,196.96,0.00,0.00,0.00,,000220,66A1,XIRRN4,00000000,DAP,Delivered At Place,R259,465897619,EDI/API,,"""""",,1.00000,196.96,98.48,2.00,2.00,0.00,0.00,-7.82310,196.96,25.18,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,196.96,196.96,25.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.96,25.18,196.96,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176614,000130,ZSO,Standard,C,CN20,G1,0118000664,0118400692,0118000664,0986T10068KZ7,,66A1,20231219,135507,2023-12-19 13:55:07,20231219,135507,2023-12-19 13:55:07,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T10068,刹车片磨损指示标,,0,EA,EA,EA,,000000,,G2,CJ,1,510.00,510.00,510.00,0.00,0.00,0.00,,000130,66A1,HGHRN4,00000000,DAP,Delivered At Place,D495,,BCP,,"""""",,1.00000,510.00,17.00,30.00,30.00,0.00,0.00,-7.78930,510.00,65.47,Y,30.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,510.00,510.00,65.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.00,65.47,510.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176663,000660,ZSO,Standard,C,CN20,G1,0118005822,0118404109,0118005822,3397016466FUP,,66A1,20231219,143115,2023-12-19 14:31:15,20231219,143115,2023-12-19 14:31:15,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,3397016466,雨刮片,,0,EA,EA,EA,,000000,,O1,TM,1,1768.50,1768.50,1768.50,0.00,0.00,0.00,,000660,66A1,SHARN3,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,1768.50,35.37,50.00,50.00,0.00,0.00,-7.78930,1768.50,227.04,Y,50.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,1768.50,1768.50,227.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1768.50,227.04,1768.50,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176800,000590,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986T11122HDU,,66A1,20231220,150639,2023-12-20 15:06:39,20231220,150639,2023-12-20 15:06:39,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986T11122,后刹车片,,0,SET,SET,SET,,000000,,G2,B5,1,998.88,998.88,998.88,0.00,0.00,0.00,,000590,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,998.88,83.24,12.00,12.00,0.00,0.00,-7.82310,998.88,127.68,Y,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,998.88,998.88,127.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,998.88,127.68,998.88,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176823,000010,ZSO,Standard,C,CN20,G1,0118006129,0118404737,0118006129,0986AF0161KZ7,,66A1,20231220,161913,2023-12-20 16:19:13,20231220,161913,2023-12-20 16:19:13,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AF0161,旋装型机油滤清器,,0,EA,EA,EA,,000000,,G5,B5,1,708.96,708.96,708.96,0.00,0.00,0.00,,000010,66A1,JINRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,708.96,14.77,48.00,48.00,0.00,0.00,-7.82310,708.96,90.62,Y,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,708.96,708.96,90.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708.96,90.62,708.96,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176766,000300,ZSO,Standard,C,CN20,G1,0118004312,0118403465,0118004312,0986AB6874HDU,,66A1,20231220,133135,2023-12-20 13:31:35,20231220,133145,2023-12-20 13:31:45,00000000,20231220,20231220,20231229,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231229,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB6874,刹车前盘,BD-BO-Common|120,0,EA,EA,EA,,000000,,O4,QC,1,122.00,122.00,122.00,0.00,0.00,0.00,,000300,66A1,KWERN4,00000000,DAP,Delivered At Place,R259,465898482,EDI/API,,"""""",,1.00000,122.00,61.00,2.00,2.00,0.00,0.00,-7.82310,122.00,15.59,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,122.00,122.00,15.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,15.59,122.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176755,000290,ZSO,Standard,C,CN20,G1,0118004312,0118403466,0118004312,0986T149427CE,,66A1,20231220,133113,2023-12-20 13:31:13,20231220,133113,2023-12-20 13:31:13,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14942,后刹车片,BR-BOSCH-SPECR|35,0,SET,SET,SET,,000000,,O4,QC,1,136.80,136.80,136.80,0.00,0.00,0.00,,000290,66A1,SJZRN4,00000000,DAP,Delivered At Place,R259,465897419,EDI/API,,"""""",,1.00000,136.80,68.40,2.00,2.00,0.00,0.00,-7.82310,136.80,17.49,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,136.80,136.80,17.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.80,17.49,136.80,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176800,000230,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AB1606HDU,,66A1,20231220,150639,2023-12-20 15:06:39,20231220,150639,2023-12-20 15:06:39,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AB1606,后刹车片,,0,SET,SET,SET,,000000,,G2,B5,1,148.06,148.06,148.06,0.00,0.00,0.00,,000230,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,148.06,74.03,2.00,2.00,0.00,0.00,-7.82310,148.06,18.93,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,148.06,148.06,18.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.06,18.93,148.06,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176745,000060,ZSO,Standard,C,CN20,G1,0118004312,0118403885,0118004312,0986T148707CE,,66A1,20231220,133100,2023-12-20 13:31:00,20231220,133100,2023-12-20 13:31:00,00000000,20231220,20231220,20240102,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20240102,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14870,前刹车片,BR-BOSCH-SPECF|8,0,SET,SET,SET,,000000,,O4,QC,1,146.94,146.94,146.94,0.00,0.00,0.00,,000060,66A1,XHNRN4,00000000,DAP,Delivered At Place,R259,465897434,EDI/API,,"""""",,1.00000,146.94,73.47,2.00,2.00,0.00,0.00,-7.82310,146.94,18.78,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,146.94,146.94,18.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.94,18.78,146.94,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176775,000460,ZSO,Standard,C,CN20,G1,0118004312,0118403468,0118004312,0986T16059HDU,,66A1,20231220,133157,2023-12-20 13:31:57,20231220,133208,2023-12-20 13:32:08,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T16059,刹车后盘,BD-BO-BDT|128,0,EA,EA,EA,,000000,,O4,QC,1,340.00,340.00,340.00,0.00,0.00,0.00,,000460,66A1,WUURN4,00000000,DAP,Delivered At Place,R259,465898202,EDI/API,,"""""",,1.00000,340.00,170.00,2.00,2.00,0.00,0.00,-7.82310,340.00,43.46,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,340.00,340.00,43.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.00,43.46,340.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176595,000120,ZSO,Standard,C,CN20,G1,0118005018,0118403718,0118005018,3397016615KZ7,,66A1,20231219,105314,2023-12-19 10:53:14,20231219,105314,2023-12-19 10:53:14,00000000,20231219,20231219,20231229,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231229,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,3397016615,雨刮片,,0,EA,EA,EA,,000000,,W1,P1,1,540.00,540.00,540.00,0.00,0.00,0.00,,000120,66A1,KMGRN4,00000000,DAP,Delivered At Place,D495,,BCP,,"""""",,1.00000,540.00,27.00,20.00,20.00,0.00,0.00,-7.78930,540.00,69.33,Y,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,540.00,540.00,69.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,69.33,540.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176770,000390,ZSO,Standard,C,CN20,G1,0118004312,0118403471,0118004312,0986T11193HDU,,66A1,20231220,133136,2023-12-20 13:31:36,20231220,133152,2023-12-20 13:31:52,00000000,20231220,20231220,20231225,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231225,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11193,前刹车片,BR-BO-BDTSCP|93,0,SET,SET,SET,,000000,,O4,QC,1,341.22,341.22,341.22,0.00,0.00,0.00,,000390,66A1,WUXRN3,00000000,DAP,Delivered At Place,R259,465897721,EDI/API,,"""""",,1.00000,341.22,170.61,2.00,2.00,0.00,0.00,-7.82310,341.22,43.62,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,341.22,341.22,43.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,341.22,43.62,341.22,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176709,000620,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AF2265KZ7,,66A1,20231219,190714,2023-12-19 19:07:14,20231219,190714,2023-12-19 19:07:14,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AF2265,空气滤清器,,0,EA,EA,EA,,000000,,G2,B5,1,152.04,152.04,152.04,0.00,0.00,0.00,,000620,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,152.04,12.67,12.00,12.00,0.00,0.00,-7.78930,152.04,19.52,Y,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,152.04,152.04,19.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.04,19.52,152.04,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176739,000190,ZSO,Standard,C,CN20,G1,0118005947,0118404249,0118005947,0986AF0556KZ7,,66A1,20231220,130700,2023-12-20 13:07:00,20231220,130700,2023-12-20 13:07:00,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AF0556,旋装型机油滤清器,,0,EA,EA,EA,,000000,,G3,CJ,1,312.00,312.00,312.00,0.00,0.00,0.00,,000190,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,312.00,13.00,24.00,24.00,0.00,0.00,-7.82310,312.00,39.88,Y,24.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,312.00,312.00,39.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312.00,39.88,312.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176709,000030,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AF0056KZ7,,66A1,20231219,190714,2023-12-19 19:07:14,20231219,190714,2023-12-19 19:07:14,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AF0056,旋装型机油滤清器,,0,EA,EA,EA,,000000,,G2,B5,1,529.92,529.92,529.92,0.00,0.00,0.00,,000030,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,529.92,11.04,48.00,48.00,0.00,0.00,-7.78930,529.92,68.03,Y,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,529.92,529.92,68.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,529.92,68.03,529.92,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176791,000140,ZSO,Standard,C,CN20,G1,0118000652,0118400141,0118000652,0092S47373WRT,,66A1,20231220,144403,2023-12-20 14:44:03,20231220,144403,2023-12-20 14:44:03,20231220,20231220,20231220,20231225,20231220,20231222,20231225,20231227,20231228,20231225,20231227,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KZCOM,CNY,CNY,X,0092S47373,蓄电池_MF_75-27,8498662,0,EA,EA,EA,,000000,,G1,CJ,1,6854.40,6854.40,6854.40,0.00,0.00,0.00,,000014,66A1,WUXDN4,00000000,DAP,Delivered At Place,D118,,EDI/API,,"""""",,1.00000,6854.40,342.72,20.00,20.00,0.00,0.00,-7.82310,6854.40,876.17,Y,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,6854.40,6854.40,876.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6854.40,876.17,6854.40,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176771,000400,ZSO,Standard,C,CN20,G1,0118004312,0118403455,0118004312,0986T11153HDU,,66A1,20231220,133141,2023-12-20 13:31:41,20231220,133159,2023-12-20 13:31:59,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11153,后刹车片,BR-BO-SCP|342,0,EA,EA,EA,,000000,,O4,QC,1,82.00,82.00,82.00,0.00,0.00,0.00,,000400,66A1,WUHRN4,00000000,DAP,Delivered At Place,R259,465898035,EDI/API,,"""""",,1.00000,82.00,41.00,2.00,2.00,0.00,0.00,-7.82310,82.00,10.48,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,10.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,10.48,82.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176824,000010,ZSO,Standard,C,CN20,G1,0118000652,0118402397,0118000652,0986AB8999KZ7,,66A1,20231220,163048,2023-12-20 16:30:48,20231220,163048,2023-12-20 16:30:48,00000000,20231220,20240103,20240105,20231220,20231222,20231220,20231222,20240103,20231220,20231222,20240105,00000000,,20231220,C,C,,C,,,,A,,ZSO,KZCOM,CNY,CNY,,0986AB8999,制动液,016056,0,EA,EA,EA,,000000,,G1,CJ,1,65111.04,65111.04,65111.04,0.00,0.00,0.00,,000001,66A1,WULRN4,00000000,DAP,Delivered At Place,D118,,EDI/API,,"""""",,1.00000,65111.04,25.12,2592.00,2592.00,0.00,0.00,-7.82310,65111.04,8322.92,Y,2592.00,0.00,2592.00,0.00,0.00,0.00,0.00,0.00,65111.04,65111.04,8322.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65111.04,8322.92,65111.04,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
